origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry
VIVO;2023-01-10 16:53:00;JANEIRO/2023;01/2023;RUA JACARINA 245, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.94441761 -19.90548878)
CLARO;2023-01-11 04:30:00;JANEIRO/2023;01/2023;RUA PADRE PAULO REGOLIO 60, CEU AZUL;VENDA NOVA;2023;POINT (-43.9945208104734 -19.9369648764626)
CLARO;2023-01-11 04:30:00;JANEIRO/2023;01/2023;RUA PADRE PAULO REGOLIO 60, CEU AZUL;VENDA NOVA;2023;POINT (-43.97527764 -19.93829626)
SGO;2023-01-11 04:55:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 4594, NOVA SUISSA;OESTE;2023;POINT (-43.90345861 -19.88892441)
SGO;2023-01-11 05:19:00;JANEIRO/2023;01/2023;RUA PADRE PEDRO PINTO 2505, LETICIA;VENDA NOVA;2023;POINT (-43.90345861 -19.88892441)
SICOP;2023-01-11 05:59:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 4567, Nova Suissa;OESTE;2023;POINT (-43.9672143599653 -19.8397966722447)
SGO;2023-01-11 06:49:00;JANEIRO/2023;01/2023;AVENIDA JOAO SAMAHA 260, SAO JOAO BATISTA;VENDA NOVA;2023;POINT (-43.94227883 -19.91131733)
OI;2023-01-11 08:58:00;JANEIRO/2023;01/2023;RUA PRIMEIRO DE MAIO 800, CACHOEIRINHA;NORDESTE;2023;POINT (-43.9462459713773 -19.9223146494144)
OI;2023-01-11 08:58:00;JANEIRO/2023;01/2023;RUA PRIMEIRO DE MAIO 800, CACHOEIRINHA;NORDESTE;2023;POINT (-43.97527764 -19.93829626)
VIVO;2023-01-11 08:59:00;JANEIRO/2023;01/2023;RUA HAIDE BAMBIRRA 103, SANTA CRUZ;NORDESTE;2023;POINT (-43.94713362 -19.88934516)
VIVO;2023-01-11 08:59:00;JANEIRO/2023;01/2023;RUA HAIDE BAMBIRRA 103, SANTA CRUZ;NORDESTE;2023;POINT (-43.9443562825628 -19.9054597871555)
OI;2023-01-11 12:16:00;JANEIRO/2023;01/2023;RUA JUVENTUDE 110, CEU AZUL;VENDA NOVA;2023;POINT (-43.92993156 -19.91318763)
OI;2023-01-11 12:16:00;JANEIRO/2023;01/2023;RUA JUVENTUDE 110, CEU AZUL;VENDA NOVA;2023;POINT (-43.94713362 -19.88934516)
OI;2023-01-11 12:17:00;JANEIRO/2023;01/2023;RUA FAUSTINO CARDOSO 165, NOVO GLORIA;NOROESTE;2023;POINT (-43.996349636473 -19.8251768988755)
OI;2023-01-11 12:17:00;JANEIRO/2023;01/2023;RUA FAUSTINO CARDOSO 165, NOVO GLORIA;NOROESTE;2023;POINT (-43.95270947 -19.82093787)
OI;2023-01-11 16:04:00;JANEIRO/2023;01/2023;RUA IMPERIO 400, EYMARD;NORDESTE;2023;POINT (-43.95270947 -19.82093787)
OI;2023-01-11 16:04:00;JANEIRO/2023;01/2023;RUA IMPERIO 400, EYMARD;NORDESTE;2023;POINT (-43.9964669274979 -19.8253276686503)
SGO;2023-01-12 06:23:00;JANEIRO/2023;01/2023;AVENIDA TERESA CRISTINA 1199, PRADO;OESTE;2023;POINT (-43.90496347 -19.89005476)
SGO;2023-01-12 06:45:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 3449, BARROCA;OESTE;2023;POINT (-43.90496347 -19.89005476)
OI;2023-01-12 09:24:00;JANEIRO/2023;01/2023;RUA CONCEICAO DO MATO DENTRO 383, OURO PRETO;PAMPULHA;2023;POINT (-43.9522981451137 -19.8811954036249)
OI;2023-01-12 09:24:00;JANEIRO/2023;01/2023;RUA CONCEICAO DO MATO DENTRO 383, OURO PRETO;PAMPULHA;2023;POINT (-43.91532717 -19.92040997)
VIVO;2023-01-12 09:51:00;JANEIRO/2023;01/2023;AVENIDA TERESA CRISTINA 4940, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.91675035388102 -19.907995820806047)
VIVO;2023-01-12 09:51:00;JANEIRO/2023;01/2023;AVENIDA TERESA CRISTINA 4940, PADRE EUSTAQUIO;NOROESTE;2023;POINT (-43.91532717 -19.92040997)
OI;2023-01-12 13:49:00;JANEIRO/2023;01/2023;RUA ANTONIA FELICIA DOS REIS 60, ALTO CAICARAS;NOROESTE;2023;POINT (-43.91675035388102 -19.907995820806047)
OI;2023-01-12 13:49:00;JANEIRO/2023;01/2023;RUA ANTONIA FELICIA DOS REIS 60, ALTO CAICARAS;NOROESTE;2023;POINT (-43.94579355 -19.8602789)
CLARO;2023-01-13 01:46:00;JANEIRO/2023;01/2023;RUA CARLOS PEIXOTO 324, SANTA EFIGENIA;LESTE;2023;POINT (-43.9699863353068 -19.8068842)
CLARO;2023-01-13 01:46:00;JANEIRO/2023;01/2023;RUA CARLOS PEIXOTO 324, SANTA EFIGENIA;LESTE;2023;POINT (-43.94579355 -19.8602789)
CLARO;2023-01-13 02:20:00;JANEIRO/2023;01/2023;RUA ALEXANDRE SIQUEIRA 392, SALGADO FILHO;OESTE;2023;POINT (-43.91085019 -19.9285321)
CLARO;2023-01-13 02:20:00;JANEIRO/2023;01/2023;RUA ALEXANDRE SIQUEIRA 392, SALGADO FILHO;OESTE;2023;POINT (-43.95270947 -19.82093787)
SGO;2023-01-13 05:30:00;JANEIRO/2023;01/2023;AVENIDA SILVA LOBO 993, ALTO BARROCA;OESTE;2023;POINT (-44.00476584 -19.92724821)
OI;2023-01-13 16:22:00;JANEIRO/2023;01/2023;RUA GUSTAVO DA SILVEIRA 1000, HORTO FLORESTAL;LESTE;2023;POINT (-43.95270947 -19.82093787)
OI;2023-01-13 16:22:00;JANEIRO/2023;01/2023;RUA GUSTAVO DA SILVEIRA 1000, HORTO FLORESTAL;LESTE;2023;POINT (-43.91085019 -19.9285321)
VIVO;2023-01-13 17:29:00;JANEIRO/2023;01/2023;RUA JAVARI 1288, RENASCENCA;NORDESTE;2023;POINT (-43.93745954 -19.9152504)
VIVO;2023-01-13 17:29:00;JANEIRO/2023;01/2023;RUA JAVARI 1288, RENASCENCA;NORDESTE;2023;POINT (-43.9532467 -19.93545985)
OI;2023-01-14 17:03:00;JANEIRO/2023;01/2023;RUA BELEM 116, POMPEIA;LESTE;2023;POINT (-43.94985266 -19.89844764)
OI;2023-01-14 17:03:00;JANEIRO/2023;01/2023;RUA BELEM 116, POMPEIA;LESTE;2023;POINT (-43.940808 -19.91287242)
SICOP;2023-01-15 05:03:00;JANEIRO/2023;01/2023;RUA MATO GROSSO 20, Centro;CENTRO-SUL;2023;POINT (-43.9373495138024 -19.9310552043042)
CLARO;2023-01-15 05:30:00;JANEIRO/2023;01/2023;RUA CORONEL JOAQUIM DOS SANTOS 900, CEU AZUL;VENDA NOVA;2023;POINT (-43.9408080025586 -19.9128724162089)
CLARO;2023-01-15 05:30:00;JANEIRO/2023;01/2023;RUA CORONEL JOAQUIM DOS SANTOS 900, CEU AZUL;VENDA NOVA;2023;POINT (-43.94985266 -19.89844764)
SGO;2023-01-15 07:45:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2023;POINT (-44.00476584 -19.92724821)
SGO;2023-01-15 08:14:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 3449, BARROCA;OESTE;2023;POINT (-43.98035117 -19.93622743)
CLARO;2023-01-16 00:16:00;JANEIRO/2023;01/2023;AVENIDA ANTONIO ABRAHAO CARAM 100, SAO JOSE;PAMPULHA;2023;POINT (-43.9372721728434 -19.9150206368369)
CLARO;2023-01-16 00:16:00;JANEIRO/2023;01/2023;AVENIDA ANTONIO ABRAHAO CARAM 100, SAO JOSE;PAMPULHA;2023;POINT (-43.95034856 -19.87346468)
SGO;2023-01-16 05:27:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 3449, BARROCA;OESTE;2023;POINT (-43.98035117 -19.93622743)
SGO;2023-01-16 05:28:00;JANEIRO/2023;01/2023;AVENIDA SILVA LOBO 492, CALAFATE;OESTE;2023;POINT (-43.95865579 -19.88883333)
VIVO;2023-01-16 09:31:00;JANEIRO/2023;01/2023;RUA MARACAJA 225, BOM JESUS;NOROESTE;2023;POINT (-43.97508263 -19.80494027)
VIVO;2023-01-16 09:31:00;JANEIRO/2023;01/2023;RUA MARACAJA 225, BOM JESUS;NOROESTE;2023;POINT (-43.95034856 -19.87346468)
VIVO;2023-01-16 09:33:00;JANEIRO/2023;01/2023;RUA HESPERIA 167, APARECIDA;NOROESTE;2023;POINT (-43.97508263 -19.80494027)
VIVO;2023-01-16 09:33:00;JANEIRO/2023;01/2023;RUA HESPERIA 167, APARECIDA;NOROESTE;2023;POINT (-43.91639739 -19.86458409)
VIVO;2023-01-16 09:36:00;JANEIRO/2023;01/2023;AVENIDA DOM PEDRO II 3190, CARLOS PRATES;NOROESTE;2023;POINT (-43.91639739 -19.86458409)
VIVO;2023-01-16 09:36:00;JANEIRO/2023;01/2023;AVENIDA DOM PEDRO II 3190, CARLOS PRATES;NOROESTE;2023;POINT (-44.05311394 -19.97503531)
OI;2023-01-16 09:39:00;JANEIRO/2023;01/2023;RUA MARIO MARTINS 10, POMPEIA;LESTE;2023;POINT (-44.05311394 -19.97503531)
OI;2023-01-16 09:39:00;JANEIRO/2023;01/2023;RUA MARIO MARTINS 10, POMPEIA;LESTE;2023;POINT (-44.01448238 -19.8707293)
OI;2023-01-16 10:14:00;JANEIRO/2023;01/2023;RUA JOSE SILVA PASSOS 521, NOVA VISTA;LESTE;2023;POINT (-44.01448238 -19.8707293)
OI;2023-01-16 10:14:00;JANEIRO/2023;01/2023;RUA JOSE SILVA PASSOS 521, NOVA VISTA;LESTE;2023;POINT (-43.95576558 -19.91455335)
VIVO;2023-01-16 17:37:00;JANEIRO/2023;01/2023;RUA ANTONIO ARAUJO PENIDO 101, DIAMANTE;BARREIRO;2023;POINT (-43.9255044 -19.86597842)
VIVO;2023-01-16 17:37:00;JANEIRO/2023;01/2023;RUA ANTONIO ARAUJO PENIDO 101, DIAMANTE;BARREIRO;2023;POINT (-43.95576558 -19.91455335)
SGO;2023-01-17 05:48:00;JANEIRO/2023;01/2023;AVENIDA DO CONTORNO 8805, GUTIERREZ;OESTE;2023;POINT (-43.95865579 -19.88883333)
SGO;2023-01-17 05:55:00;JANEIRO/2023;01/2023;AVENIDA TERESA CRISTINA 6684, BETANIA;OESTE;2023;POINT (-43.96040679 -19.89463725)
OI;2023-01-17 09:19:00;JANEIRO/2023;01/2023;RUA NOVE DE MAIO 4, COQUEIROS;NOROESTE;2023;POINT (-43.94706907 -19.89518588)
OI;2023-01-17 09:19:00;JANEIRO/2023;01/2023;RUA NOVE DE MAIO 4, COQUEIROS;NOROESTE;2023;POINT (-43.9255044 -19.86597842)
OI;2023-01-17 14:44:00;JANEIRO/2023;01/2023;RUA DOS AEROVIARIOS 367, JARAGUA;PAMPULHA;2023;POINT (-44.00923313 -19.89328593)
OI;2023-01-17 14:44:00;JANEIRO/2023;01/2023;RUA DOS AEROVIARIOS 367, JARAGUA;PAMPULHA;2023;POINT (-43.94706907 -19.89518588)
TIM;2023-01-18 04:00:00;JANEIRO/2023;01/2023;AVENIDA ABILIO MACHADO 2197, ALIPIO DE MELO;PAMPULHA;2023;POINT (-44.00341963 -19.99014604)
TIM;2023-01-18 04:00:00;JANEIRO/2023;01/2023;AVENIDA ABILIO MACHADO 2197, ALIPIO DE MELO;PAMPULHA;2023;POINT (-43.97669389 -19.78380268)
CLARO;2023-01-18 08:35:00;JANEIRO/2023;01/2023;RUA CANTAGALO 215, APARECIDA;NOROESTE;2023;POINT (-44.00341963 -19.99014604)
CLARO;2023-01-18 08:35:00;JANEIRO/2023;01/2023;RUA CANTAGALO 215, APARECIDA;NOROESTE;2023;POINT (-43.97669389 -19.78380268)
VIVO;2023-01-18 08:40:00;JANEIRO/2023;01/2023;RUA DOS AERONAUTAS 263, AEROPORTO;PAMPULHA;2023;POINT (-43.96519566 -19.85976438)
VIVO;2023-01-18 08:40:00;JANEIRO/2023;01/2023;RUA DOS AERONAUTAS 263, AEROPORTO;PAMPULHA;2023;POINT (-43.91544875 -19.92711135)
VIVO;2023-01-18 09:56:00;JANEIRO/2023;01/2023;RUA SABARA 111, COLEGIO BATISTA;LESTE;2023;POINT (-43.96519566 -19.85976438)
VIVO;2023-01-18 09:56:00;JANEIRO/2023;01/2023;RUA SABARA 111, COLEGIO BATISTA;LESTE;2023;POINT (-43.91544875 -19.92711135)
VIVO;2023-01-18 10:01:00;JANEIRO/2023;01/2023;RUA ITAPETINGA 2190, CACHOEIRINHA;NORDESTE;2023;POINT (-43.9267378085336 -19.8951450659867)
VIVO;2023-01-18 10:01:00;JANEIRO/2023;01/2023;RUA ITAPETINGA 2190, CACHOEIRINHA;NORDESTE;2023;POINT (-43.92436373 -19.9283788)
VIVO;2023-01-18 10:21:00;JANEIRO/2023;01/2023;RUA CONSELHEIRO MATA 195, SANTO ANDRE;NOROESTE;2023;POINT (-43.97327647 -19.8029054)
VIVO;2023-01-18 10:21:00;JANEIRO/2023;01/2023;RUA CONSELHEIRO MATA 195, SANTO ANDRE;NOROESTE;2023;POINT (-43.94289265 -19.89417599)
VIVO;2023-01-18 10:48:00;JANEIRO/2023;01/2023;RUA GUMERCINDO COUTO E SILVA 84, ITAPOA;PAMPULHA;2023;POINT (-43.97327647 -19.8029054)
VIVO;2023-01-18 10:48:00;JANEIRO/2023;01/2023;RUA GUMERCINDO COUTO E SILVA 84, ITAPOA;PAMPULHA;2023;POINT (-43.94289265 -19.89417599)
SGO;2023-01-18 11:21:00;JANEIRO/2023;01/2023;AVENIDA AMAZONAS 3897, ALTO BARROCA;OESTE;2023;POINT (-43.96040679 -19.89463725)
SICOP;2023-01-18 11:30:00;JANEIRO/2023;01/2023;RUA JUIZ DE FORA 0, Barro Preto;CENTRO-SUL;2023;POINT (-43.9672143599653 -19.8397966722447)
CLARO;2023-01-18 11:56:00;JANEIRO/2023;01/2023;RUA JOAO NASCIMENTO PIRES 291, JAQUELINE;NORTE;2023;POINT (-43.96461535 -19.85937644)
CLARO;2023-01-18 11:56:00;JANEIRO/2023;01/2023;RUA JOAO NASCIMENTO PIRES 291, JAQUELINE;NORTE;2023;POINT (-43.93972949 -19.91257479)
OI;2023-01-18 14:11:00;JANEIRO/2023;01/2023;RUA FLOR DE MIOSOTIS 435, MINEIRAO;BARREIRO;2023;POINT (-43.96461535 -19.85937644)
OI;2023-01-18 14:11:00;JANEIRO/2023;01/2023;RUA FLOR DE MIOSOTIS 435, MINEIRAO;BARREIRO;2023;POINT (-43.93972949 -19.91257479)
VIVO;2023-01-18 15:30:00;JANEIRO/2023;01/2023;RUA APORE 939, APARECIDA;NOROESTE;2023;POINT (-43.9688776 -19.95260359)
VIVO;2023-01-18 15:30:00;JANEIRO/2023;01/2023;RUA APORE 939, APARECIDA;NOROESTE;2023;POINT (-44.03575795 -20.00674782)
OI;2023-01-18 15:34:00;JANEIRO/2023;01/2023;RUA JOSE FELIX MARTINS 1128, MANTIQUEIRA;VENDA NOVA;2023;POINT (-43.9688776 -19.95260359)
OI;2023-01-18 15:34:00;JANEIRO/2023;01/2023;RUA JOSE FELIX MARTINS 1128, MANTIQUEIRA;VENDA NOVA;2023;POINT (-44.03575795 -20.00674782)
OI;2023-01-18 15:44:00;JANEIRO/2023;01/2023;AVENIDA NELIO CERQUEIRA 958, TIROL;BARREIRO;2023;POINT (-44.01082856 -19.87474678)
OI;2023-01-18 15:44:00;JANEIRO/2023;01/2023;AVENIDA NELIO CERQUEIRA 958, TIROL;BARREIRO;2023;POINT (-43.88977764 -19.8632613)
VIVO;2023-01-18 16:47:00;JANEIRO/2023;01/2023;RUA ALVARO FERREIRA CARDOSO 210, CARDOSO;BARREIRO;2023;POINT (-44.01082856 -19.87474678)
VIVO;2023-01-18 16:47:00;JANEIRO/2023;01/2023;RUA ALVARO FERREIRA CARDOSO 210, CARDOSO;BARREIRO;2023;POINT (-43.88977764 -19.8632613)
SGO;2023-01-19 06:02:00;JANEIRO/2023;01/2023;AVENIDA DO CONTORNO 8805, GUTIERREZ;OESTE;2023;POINT (-43.96874638 -19.9120153)
OI;2023-01-19 09:14:00;JANEIRO/2023;01/2023;RUA FREI LUIZ DE SOUZA 573, JOAO PINHEIRO;NOROESTE;2023;POINT (-43.93554952 -19.88927945)
OI;2023-01-19 09:14:00;JANEIRO/2023;01/2023;RUA FREI LUIZ DE SOUZA 573, JOAO PINHEIRO;NOROESTE;2023;POINT (-43.97636111 -19.91363659)
VIVO;2023-01-19 09:34:00;JANEIRO/2023;01/2023;RUA PROFESSORA MARIA CAROLINA CAMPOS 145, NOVA SUISSA;OESTE;2023;POINT (-43.93554952 -19.88927945)
VIVO;2023-01-19 09:34:00;JANEIRO/2023;01/2023;RUA PROFESSORA MARIA CAROLINA CAMPOS 145, NOVA SUISSA;OESTE;2023;POINT (-43.92200887 -19.92335595)
OI;2023-01-19 10:07:00;JANEIRO/2023;01/2023;RUA JANETE HELENA 367, EYMARD;NORDESTE;2023;POINT (-43.9217135 -19.87278821)
OI;2023-01-19 10:07:00;JANEIRO/2023;01/2023;RUA JANETE HELENA 367, EYMARD;NORDESTE;2023;POINT (-43.9740015 -19.89709187)
OI;2023-01-19 11:01:00;JANEIRO/2023;01/2023;RUA CARLOS EDUARDO LOTT 319, CALIFORNIA;NOROESTE;2023;POINT (-43.9217135 -19.87278821)
OI;2023-01-19 11:01:00;JANEIRO/2023;01/2023;RUA CARLOS EDUARDO LOTT 319, CALIFORNIA;NOROESTE;2023;POINT (-43.9740015 -19.89709187)
VIVO;2023-01-19 11:18:00;JANEIRO/2023;01/2023;RUA PARAOQUENA 51, NOVA GRANADA;OESTE;2023;POINT (-43.92039696 -19.85728148)
VIVO;2023-01-19 11:18:00;JANEIRO/2023;01/2023;RUA PARAOQUENA 51, NOVA GRANADA;OESTE;2023;POINT (-43.9073033156632 -19.9153866316445)
CLARO;2023-01-19 15:40:00;JANEIRO/2023;01/2023;RUA ALVARO DA SILVEIRA 242, BARREIRO;BARREIRO;2023;POINT (-43.94852835 -19.88442564)
CLARO;2023-01-19 15:40:00;JANEIRO/2023;01/2023;RUA ALVARO DA SILVEIRA 242, BARREIRO;BARREIRO;2023;POINT (-43.92039696 -19.85728148)
OI;2023-01-19 15:59:00;JANEIRO/2023;01/2023;RUA TENERIFE 80, JARDIM ATLANTICO;PAMPULHA;2023;POINT (-44.03000292 -19.98557363)
OI;2023-01-19 15:59:00;JANEIRO/2023;01/2023;RUA TENERIFE 80, JARDIM ATLANTICO;PAMPULHA;2023;POINT (-43.94852835 -19.88442564)
CLARO;2023-01-20 01:56:00;JANEIRO/2023;01/2023;RUA RADIALISTA CESAR DOS SANTOS 151, CEU AZUL;VENDA NOVA;2023;POINT (-44.03000292 -19.98557363)
CLARO;2023-01-20 01:56:00;JANEIRO/2023;01/2023;RUA RADIALISTA CESAR DOS SANTOS 151, CEU AZUL;VENDA NOVA;2023;POINT (-43.99953032 -19.82166983)
CLARO;2023-01-20 04:04:00;JANEIRO/2023;01/2023;RUA JAVARI 1378, RENASCENCA;NORDESTE;2023;POINT (-43.93031373 -19.91361695)
CLARO;2023-01-20 04:04:00;JANEIRO/2023;01/2023;RUA JAVARI 1378, RENASCENCA;NORDESTE;2023;POINT (-43.99953032 -19.82166983)
VIVO;2023-01-20 08:31:00;JANEIRO/2023;01/2023;RUA CORCOVADO 823, JARDIM AMERICA;OESTE;2023;POINT (-43.89954153 -19.89809873)
VIVO;2023-01-20 08:31:00;JANEIRO/2023;01/2023;RUA CORCOVADO 823, JARDIM AMERICA;OESTE;2023;POINT (-43.93031373 -19.91361695)
VIVO;2023-01-20 10:08:00;JANEIRO/2023;01/2023;RUA JOAQUIM RIBEIRO COSTA 270, PALMARES;NORDESTE;2023;POINT (-43.89954153 -19.89809873)
VIVO;2023-01-20 10:08:00;JANEIRO/2023;01/2023;RUA JOAQUIM RIBEIRO COSTA 270, PALMARES;NORDESTE;2023;POINT (-43.92238081 -19.87360068)
OI;2023-01-20 10:47:00;JANEIRO/2023;01/2023;RUA CARDEAL VASCONCELOS MOTTA 32, DOM CABRAL;NOROESTE;2023;POINT (-43.92602866 -19.90628687)
OI;2023-01-20 10:47:00;JANEIRO/2023;01/2023;RUA CARDEAL VASCONCELOS MOTTA 32, DOM CABRAL;NOROESTE;2023;POINT (-43.92238081 -19.87360068)
OI;2023-01-20 11:20:00;JANEIRO/2023;01/2023;RUA GUATAMBU 280, DOM CABRAL;NOROESTE;2023;POINT (-43.92602866 -19.90628687)
OI;2023-01-20 11:20:00;JANEIRO/2023;01/2023;RUA GUATAMBU 280, DOM CABRAL;NOROESTE;2023;POINT (-43.89356562 -19.85420243)
OI;2023-01-20 11:44:00;JANEIRO/2023;01/2023;RUA FRANCISCO CASTELNAU 44, NOVA CACHOEIRINHA;NOROESTE;2023;POINT (-43.9582685623556 -19.8551318370233)
OI;2023-01-20 11:44:00;JANEIRO/2023;01/2023;RUA FRANCISCO CASTELNAU 44, NOVA CACHOEIRINHA;NOROESTE;2023;POINT (-43.89356562 -19.85420243)
OI;2023-01-20 11:46:00;JANEIRO/2023;01/2023;RUA CARLOS EDUARDO LOTT 343, CALIFORNIA;NOROESTE;2023;POINT (-43.9625701 -19.94052243)
OI;2023-01-20 11:46:00;JANEIRO/2023;01/2023;RUA CARLOS EDUARDO LOTT 343, CALIFORNIA;NOROESTE;2023;POINT (-43.92565588 -19.90364632)
VIVO;2023-01-20 11:57:00;JANEIRO/2023;01/2023;RUA OLIMPIO DA SILVA LIMA 120, PROVIDENCIA;NORTE;2023;POINT (-43.92565588 -19.90364632)
VIVO;2023-01-20 11:57:00;JANEIRO/2023;01/2023;RUA OLIMPIO DA SILVA LIMA 120, PROVIDENCIA;NORTE;2023;POINT (-43.9625701 -19.94052243)
OI;2023-01-20 12:10:00;JANEIRO/2023;01/2023;RUA CARLOS EDUARDO LOTT 240, PINDORAMA;NOROESTE;2023;POINT (-43.96205948 -19.85590177)
OI;2023-01-20 12:10:00;JANEIRO/2023;01/2023;RUA CARLOS EDUARDO LOTT 240, PINDORAMA;NOROESTE;2023;POINT (-43.91995271 -19.90488519)
OI;2023-01-20 12:17:00;JANEIRO/2023;01/2023;RUA SAO FRANCISCO 120, ERMELINDA;NOROESTE;2023;POINT (-43.91995271 -19.90488519)
OI;2023-01-20 12:17:00;JANEIRO/2023;01/2023;RUA SAO FRANCISCO 120, ERMELINDA;NOROESTE;2023;POINT (-43.96205948 -19.85590177)
OI;2023-01-20 14:00:00;JANEIRO/2023;01/2023;RUA BARAO DE AIURUOCA 161, JOAO PINHEIRO;NOROESTE;2023;POINT (-43.93138818 -19.87070333)
OI;2023-01-20 14:00:00;JANEIRO/2023;01/2023;RUA BARAO DE AIURUOCA 161, JOAO PINHEIRO;NOROESTE;2023;POINT (-43.9970676254924 -19.9381872865927)
OI;2023-01-20 14:26:00;JANEIRO/2023;01/2023;RUA GUATAMBU 0, DOM CABRAL;NOROESTE;2023;POINT (-43.93138818 -19.87070333)
OI;2023-01-20 14:26:00;JANEIRO/2023;01/2023;RUA GUATAMBU 0, DOM CABRAL;NOROESTE;2023;POINT (-43.99594014 -19.93803536)
VIVO;2023-01-20 14:42:00;JANEIRO/2023;01/2023;RUA DOUTOR JOSE FEROLLA 20, PLANALTO;NORTE;2023;POINT (-43.97944492 -19.9357194)
VIVO;2023-01-20 14:42:00;JANEIRO/2023;01/2023;RUA DOUTOR JOSE FEROLLA 20, PLANALTO;NORTE;2023;POINT (-43.98155652 -19.82460145)
OI;2023-01-20 14:57:00;JANEIRO/2023;01/2023;RUA DIVINO 198, ERMELINDA;NOROESTE;2023;POINT (-43.97944492 -19.9357194)
OI;2023-01-20 14:57:00;JANEIRO/2023;01/2023;RUA DIVINO 198, ERMELINDA;NOROESTE;2023;POINT (-43.98155652 -19.82460145)
OI;2023-01-20 15:00:00;JANEIRO/2023;01/2023;RUA LIVRAMENTO 34, OESTE;NOROESTE;2023;POINT (-43.89356562 -19.85420243)
OI;2023-01-20 15:00:00;JANEIRO/2023;01/2023;RUA LIVRAMENTO 34, OESTE;NOROESTE;2023;POINT (-43.89890466 -19.82312553)
OI;2023-01-20 15:16:00;JANEIRO/2023;01/2023;RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO 165, JARDIM SAO JOSE;PAMPULHA;2023;POINT (-43.89890466 -19.82312553)
OI;2023-01-20 15:16:00;JANEIRO/2023;01/2023;RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO 165, JARDIM SAO JOSE;PAMPULHA;2023;POINT (-43.89356562 -19.85420243)
SGO;2023-01-21 04:39:00;JANEIRO/2023;01/2023;AVENIDA DO CONTORNO 3701, SANTA EFIGENIA;CENTRO-SUL;2023;POINT (-43.96874638 -19.9120153)
OI;2023-01-21 09:42:00;JANEIRO/2023;01/2023;AVENIDA CRISTIANO MACHADO 6904, VILA PRIMEIRO DE MAIO;NORTE;2023;POINT (-44.0092281 -19.99969857)
OI;2023-01-21 09:42:00;JANEIRO/2023;01/2023;AVENIDA CRISTIANO MACHADO 6904, VILA PRIMEIRO DE MAIO;NORTE;2023;POINT (-43.92326916 -19.8377356)
OI;2023-01-21 11:07:00;JANEIRO/2023;01/2023;RUA BARAO DE VARGINHA 157, JOAO PINHEIRO;NOROESTE;2023;POINT (-43.91991417 -19.94044679)
OI;2023-01-21 11:07:00;JANEIRO/2023;01/2023;RUA BARAO DE VARGINHA 157, JOAO PINHEIRO;NOROESTE;2023;POINT (-43.98144921 -19.82059617)
OI;2023-01-21 12:08:00;JANEIRO/2023;01/2023;RUA SERMAO 22, JARDIM SAO JOSE;PAMPULHA;2023;POINT (-43.91991417 -19.94044679)
OI;2023-01-21 12:08:00;JANEIRO/2023;01/2023;RUA SERMAO 22, JARDIM SAO JOSE;PAMPULHA;2023;POINT (-43.98144921 -19.82059617)
OI;2023-01-21 13:31:00;JANEIRO/2023;01/2023;RUA DA PASCOA 54, JARDIM SAO JOSE;PAMPULHA;2023;POINT (-43.95158913 -19.93679593)
OI;2023-01-21 13:31:00;JANEIRO/2023;01/2023;RUA DA PASCOA 54, JARDIM SAO JOSE;PAMPULHA;2023;POINT (-43.9494152 -19.91510333)
OI;2023-01-21 14:27:00;JANEIRO/2023;01/2023;AVENIDA CRISTIANO MACHADO 7730, VILA SUZANA I;PAMPULHA;2023;POINT (-43.9152048321728 -19.9217148712983)
OI;2023-01-21 14:27:00;JANEIRO/2023;01/2023;AVENIDA CRISTIANO MACHADO 7730, VILA SUZANA I;PAMPULHA;2023;POINT (-43.92326916 -19.8377356)
OI;2023-01-21 15:23:00;JANEIRO/2023;01/2023;RUA CORACAO EUCARISTICO DE JESUS 345, CORACAO EUCARISTICO;NOROESTE;2023;POINT (-44.00607491 -19.95038135)
OI;2023-01-21 15:23:00;JANEIRO/2023;01/2023;RUA CORACAO EUCARISTICO DE JESUS 345, CORACAO EUCARISTICO;NOROESTE;2023;POINT (-43.9494152 -19.91510333)
VIVO;2023-01-21 15:50:00;JANEIRO/2023;01/2023;RUA DOS AERONAUTAS 230, LIBERDADE;PAMPULHA;2023;POINT (-44.00607491 -19.95038135)
VIVO;2023-01-21 15:50:00;JANEIRO/2023;01/2023;RUA DOS AERONAUTAS 230, LIBERDADE;PAMPULHA;2023;POINT (-43.99278852 -19.8215096)
VIVO;2023-01-21 15:52:00;JANEIRO/2023;01/2023;RUA MARIA JOSE 84, TUPI B;NORTE;2023;POINT (-43.92326916 -19.8377356)
VIVO;2023-01-21 15:52:00;JANEIRO/2023;01/2023;RUA MARIA JOSE 84, TUPI B;NORTE;2023;POINT (-43.99278852 -19.8215096)
